"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
8.29001855374519e-33,0.502065456001987,0.287,0.191,1.5908545604637e-28,"PEPD"
9.25493572979141e-33,-0.61680428083856,0.313,0.396,1.77602216654697e-28,"PSMD5-AS1"
9.49480729144989e-33,0.269135969229445,0.734,0.625,1.82205351922923e-28,"TTC3"
1.15923852451324e-32,0.728638868759993,0.157,0.086,2.2245787285409e-28,"PITPNC1"
1.404769462096e-32,0.287695671477851,0.688,0.582,2.69575259776223e-28,"TSPAN4"
2.51236962645293e-32,0.269419827385918,0.734,0.637,4.82123731316317e-28,"ISOC2"
3.02532411347189e-32,0.343426018081486,0.536,0.423,5.80559697375256e-28,"ASCL2"
3.1218140618116e-32,0.371078219732522,0.483,0.37,5.99076118461646e-28,"OGFOD3"
3.45915516633263e-32,0.421198119101408,0.414,0.307,6.63811876419232e-28,"CABIN1"
4.88482685069479e-32,0.344839376767076,0.559,0.448,9.3739827264833e-28,"PRPF31"
5.96961561662254e-32,0.376939362861542,0.491,0.378,1.14556923682986e-27,"RPS6KA1"
7.97544672747664e-32,0.345008965662256,0.525,0.415,1.53048822700277e-27,"MAPKAP1"
1.06305099940254e-31,0.510348488053284,0.277,0.184,2.03999486785348e-27,"NOMO1"
1.17266165244821e-31,-1.25931146126863,0.052,0.109,2.25033771104811e-27,"PMS2"
1.34046174548927e-31,0.299843600204884,0.687,0.58,2.5723460895939e-27,"NARF"
1.69490417984148e-31,-0.337355343153568,0.753,0.777,3.25252112111579e-27,"CD47"
2.07711277743632e-31,0.305349660417544,0.652,0.547,3.98597941990029e-27,"PSMD9"
2.66017774203462e-31,0.287581242089907,0.717,0.619,5.10488108696443e-27,"ATP6AP2"
2.80972225171251e-31,0.475158042099442,0.259,0.167,5.39185700103631e-27,"HAUS7"
4.85834509700772e-31,-0.969749757055488,0.096,0.164,9.32316424115781e-27,"SOX18"
5.51772908964995e-31,0.37718773938232,0.48,0.368,1.05885221230383e-26,"CHST12"
6.30145614551963e-31,-0.580349201303459,0.345,0.42,1.20924943432522e-26,"STK24"
9.38898424739409e-31,0.308397052464505,0.632,0.522,1.80174607707493e-26,"NEK6"
1.05698911718944e-30,0.301477651941678,0.57,0.452,2.02836211588653e-26,"ACBD6"
1.09281129024673e-30,0.301817486521025,0.595,0.483,2.09710486598347e-26,"ERI3"
2.24267873366503e-30,0.312947420960362,0.672,0.576,4.30370048990319e-26,"ADA"
2.85626036526039e-30,0.272943288066496,0.676,0.566,5.48116364093468e-26,"NAA20"
2.96993149733204e-30,0.500485166480629,0.251,0.164,5.69929854338018e-26,"SIL1"
4.86901906758697e-30,0.494001925427291,0.227,0.144,9.3436475906994e-26,"SKAP1"
6.00751800510794e-30,0.764977778346193,0.162,0.093,1.15284270518021e-25,"RP11-1275H24.1"
7.11979160627286e-30,0.326832428171496,0.54,0.43,1.36628800924376e-25,"SLC52A2"
