"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
3.14398991894796e-142,0.269302893913006,0.999,0.995,6.03331665446113e-138,"MTDH"
3.89209860485961e-141,-2.18330001597914,0.057,0.189,7.46893722272559e-137,"LILRA2"
4.4228530066685e-141,-0.720395068067192,0.569,0.709,8.48745491979685e-137,"MEF2C"
8.2989838128377e-140,0.414154017834785,0.971,0.928,1.59257499368355e-135,"NPW"
1.01467591511922e-139,-0.689142631024082,0.63,0.742,1.94716308111379e-135,"VAMP5"
3.08890378446632e-139,0.510191349386555,0.852,0.713,5.92760636239086e-135,"DCUN1D5"
8.29675235352738e-139,0.433758942168432,0.936,0.86,1.5921467766419e-134,"PSMB3"
2.37837097931899e-138,0.306031347850815,0.992,0.977,4.56409390931314e-134,"CCDC85B"
2.95384812671829e-136,0.412271806034106,0.949,0.881,5.6684345551724e-132,"C9orf78"
7.5735761898697e-136,-1.9777175440934,0.079,0.22,1.453369270836e-131,"C1QTNF4"
1.07698141713253e-135,0.471344496029344,0.889,0.767,2.06672733947732e-131,"MRPL4"
3.47019671221139e-135,-0.924642107621479,0.476,0.612,6.65930749073366e-131,"TPSB2"
2.78674724342978e-134,-0.357509428909088,0.979,0.978,5.34776796014175e-130,"MRPL33"
2.71532898815832e-133,0.370945260751954,0.972,0.933,5.21071632827582e-129,"MAZ"
5.22070075288205e-133,-0.660441287810348,0.191,0.364,1.00185247447807e-128,"CXCL8"
1.22149529460758e-131,0.440894644861058,0.882,0.748,2.34404947035194e-127,"CCDC124"
3.73252132700103e-131,0.671222380476558,0.727,0.558,7.16270842651498e-127,"C10orf54"
1.34412367248753e-130,1.17233357657766,0.29,0.117,2.57937332750357e-126,"GNPDA1"
1.44452156475607e-130,0.60195039029263,0.702,0.499,2.7720368827669e-126,"PYCR1"
5.68579064466903e-130,0.38071690858823,0.955,0.891,1.09110322471199e-125,"TMED9"
7.61421266438583e-129,-1.24741972841949,0.222,0.381,1.46116741029564e-124,"SLC35F6"
