"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
5.96632588625144e-29,0.463476085238138,0.183,0.113,1.14493793757165e-24,"TRIM16L"
6.5790511394254e-29,0.252325436023135,0.641,0.534,1.26251991365573e-24,"NELFE"
7.27942836207594e-29,-0.714081343659674,0.201,0.263,1.39692230268237e-24,"SQRDL"
7.28743850244577e-29,-0.405736458163994,0.494,0.53,1.39845944861934e-24,"ZNF106"
7.56869853475196e-29,-0.346621600342006,0.607,0.625,1.4524332488189e-24,"TAPBP"
7.82871536547969e-29,0.256520636891711,0.491,0.379,1.50233047863555e-24,"PRPS1"
9.04481540401535e-29,0.518471198424423,0.151,0.088,1.73570007603055e-24,"C12orf66"
9.11613386989724e-29,-0.906602072691329,0.123,0.18,1.74938608963328e-24,"TNFRSF1B"
9.14067463018993e-29,-0.276570478366037,0.674,0.697,1.75409546153345e-24,"MYL12A"
9.58515210139146e-29,0.548178922972633,0.143,0.082,1.83939068825702e-24,"SLC27A4"
9.67425199772143e-29,-0.876658598997381,0.113,0.17,1.85648895836274e-24,"YPEL1"
1.02110952860354e-28,0.338566616632287,0.362,0.262,1.9595091853902e-24,"C12orf73"
1.10991678199588e-28,0.329864760691287,0.382,0.28,2.12993030465009e-24,"PSMD2"
1.15123603723421e-28,0.401821553443475,0.238,0.158,2.20922195545244e-24,"RELT"
1.22260772233679e-28,0.255942076789505,0.536,0.422,2.34618421916429e-24,"ZNHIT3"
1.24622023882676e-28,0.459409804982029,0.196,0.124,2.39149663830855e-24,"INPP5F"
1.25364297754255e-28,0.25052170374959,0.697,0.597,2.40574087390415e-24,"DDRGK1"
1.29514212011312e-28,0.455986582521884,0.212,0.138,2.48537772849708e-24,"IFT46"
1.32218731416108e-28,0.563508751246289,0.182,0.114,2.53727745587511e-24,"CD69"
1.78683380353426e-28,0.35401825576972,0.287,0.199,3.42893406898225e-24,"PER2"
1.81316413848771e-28,0.256446876683356,0.598,0.485,3.47946198175792e-24,"DHX29"
2.09062529790523e-28,-0.346907996811178,0.903,0.89,4.01190994668013e-24,"ARL6IP1"
2.31213527185315e-28,0.266286107504291,0.596,0.485,4.43698758668619e-24,"NSFL1C"
2.33919670845709e-28,0.28528006709723,0.455,0.346,4.48891848352915e-24,"MIEF1"
2.48762093714373e-28,0.272801768886043,0.527,0.414,4.77374457837882e-24,"C17orf62"
2.50757996115988e-28,0.288023627092917,0.387,0.284,4.8120459454658e-24,"DDX55"
2.52875252821089e-28,0.366519241419613,0.34,0.247,4.85267610163669e-24,"ARMCX3"
2.70360716280834e-28,0.477549634114288,0.173,0.107,5.1882221454292e-24,"JDP2"
2.77581249119982e-28,0.257661245895093,0.571,0.459,5.32678417061245e-24,"C1orf123"
2.99963383972481e-28,0.288451834224302,0.329,0.232,5.7562973384319e-24,"SPIN4"
3.14009703003257e-28,0.358568635902908,0.273,0.189,6.0258462006325e-24,"WDR3"
3.14544678354907e-28,0.423170632703108,0.225,0.148,6.03611237763067e-24,"PWWP2B"
3.41363832335305e-28,0.288445450772472,0.373,0.272,6.55077194251451e-24,"EAF2"
3.43885018344015e-28,0.337447271433578,0.32,0.227,6.59915350202164e-24,"NAT6"
3.4502017397206e-28,0.280943628174473,0.431,0.324,6.62093713852383e-24,"IP6K2"
3.47053706339421e-28,0.261797275767632,0.62,0.506,6.65996062465349e-24,"ATG101"
3.47890738050763e-28,0.714894220579132,0.13,0.074,6.67602326319413e-24,"FAM46C"
3.61535808332473e-28,-0.629697455532996,0.246,0.305,6.93787216190016e-24,"CAST"
3.82857047443275e-28,-0.414573957261903,0.524,0.552,7.34702674043646e-24,"CKAP2"
4.03174551913795e-28,0.294121377755416,0.47,0.365,7.73691965122572e-24,"FAM58A"
4.19542647218168e-28,-0.785655078478079,0.153,0.214,8.05102340011665e-24,"CPNE8"
4.66517136809348e-28,0.268070238273055,0.393,0.289,8.95246385537139e-24,"GALNT2"
4.68571365343558e-28,0.325762390145579,0.398,0.298,8.99188450094287e-24,"MED6"
4.84021006809603e-28,0.370261539084004,0.457,0.363,9.28836312067628e-24,"CDC20"
4.95799733245888e-28,-0.272602117884976,0.752,0.761,9.51439688098859e-24,"CISD3"
4.98299633608869e-28,0.27333083808776,0.421,0.312,9.56236996895419e-24,"MCAT"
5.37586804222522e-28,0.303205762174946,0.33,0.235,1.03162907730302e-23,"C5orf28"
5.53509748317173e-28,-0.791608310503832,0.208,0.266,1.06218520702065e-23,"ITPR2"
5.6969678411392e-28,0.321598364651742,0.281,0.193,1.09324812871461e-23,"COQ9"
5.76688573923986e-28,0.316259818665561,0.363,0.265,1.10666537336013e-23,"LRRC14"
5.89255804606868e-28,0.285391746487961,0.417,0.309,1.13078188904058e-23,"TXLNA"
5.9109130220508e-28,0.266536228372708,0.404,0.302,1.13430420893155e-23,"ECHDC1"
5.95184871091695e-28,0.279075732443306,0.436,0.327,1.14215976762496e-23,"TIMM21"
6.14786229951665e-28,-0.768895496416859,0.161,0.222,1.17977477527725e-23,"LRRK1"
